"commodity_code","commodity_fullname_english","group_code","group_fullname_english","section_code","section_fullname_english"
"481940","Paper and paperboard; sacks and bags, including cones, of paper, paperboard, cellulose wadding or fibres, having a base width less than 40cm","48","Paper and paperboard; articles of paper pulp, of paper or paperboard","10","Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof"
"481950","Paper and paperboard; packing containers, including record sleeves, of paper, paperboard, cellulose wadding or fibres, n.e.c. in heading no. 4819","48","Paper and paperboard; articles of paper pulp, of paper or paperboard","10","Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof"
"481960","Paper and paperboard; box files, letter trays, storage boxes and similar articles, used in offices, shops or the like of paper, paperboard, cellulose wadding or webs of cellulose fibres","48","Paper and paperboard; articles of paper pulp, of paper or paperboard","10","Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof"
"482010","Paper and paperboard; registers, account books, note books, order books, receipt books, letter pads, memorandum pads, diaries and similar articles","48","Paper and paperboard; articles of paper pulp, of paper or paperboard","10","Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof"
"482020","Paper and paperboard; exercise books","48","Paper and paperboard; articles of paper pulp, of paper or paperboard","10","Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof"
"482030","Paper and paperboard; binders, folders and file covers","48","Paper and paperboard; articles of paper pulp, of paper or paperboard","10","Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof"
"482040","Paper and paperboard; manifold business forms and interleaved carbon sets","48","Paper and paperboard; articles of paper pulp, of paper or paperboard","10","Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof"
"482050","Paper and paperboard; albums for samples or for collections","48","Paper and paperboard; articles of paper pulp, of paper or paperboard","10","Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof"
"482090","Paper or paperboard; stationery n.e.c. in heading no. 4820","48","Paper and paperboard; articles of paper pulp, of paper or paperboard","10","Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof"
"482110","Paper and paperboard; labels or all kinds, printed","48","Paper and paperboard; articles of paper pulp, of paper or paperboard","10","Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof"
"482190","Paper and paperboard; labels of all kinds, unprinted","48","Paper and paperboard; articles of paper pulp, of paper or paperboard","10","Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof"
"482210","Paper pulp, paper or paperboard; bobbins, spools, cops and similar supports, of a kind used for winding textile yarn (whether or not perforated or hardened)","48","Paper and paperboard; articles of paper pulp, of paper or paperboard","10","Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof"
"482290","Paper pulp, paper or paperboard; bobbins, spools, cops and similar supports, other than of a kind used for winding textile yarn (whether or not perforated or hardened)","48","Paper and paperboard; articles of paper pulp, of paper or paperboard","10","Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof"
"482320","Paper and paperboard; filter paper and paperboard","48","Paper and paperboard; articles of paper pulp, of paper or paperboard","10","Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof"
"482340","Paper and paperboard; rolls, sheets and dials, printed for self-recording apparatus","48","Paper and paperboard; articles of paper pulp, of paper or paperboard","10","Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof"
"482361","Paper and paperboard; trays, dishes, plates, cups and the like, of bamboo paper or paperboard","48","Paper and paperboard; articles of paper pulp, of paper or paperboard","10","Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof"
"482369","Paper and paperboard; trays, dishes, plates, cups and the like, of paper or paperboard other than of bamboo","48","Paper and paperboard; articles of paper pulp, of paper or paperboard","10","Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof"
"482370","Paper pulp; moulded or pressed articles or paper pulp","48","Paper and paperboard; articles of paper pulp, of paper or paperboard","10","Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof"
"482390","Paper pulp, paper, paperboard, cellulose wadding or webs of cellulose fibres; articles n.e.c. in heading no. 4823","48","Paper and paperboard; articles of paper pulp, of paper or paperboard","10","Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof"
"490110","Printed matter; in single sheets, whether or not folded","49","Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans","10","Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof"
"490191","Printed matter; dictionaries, encyclopaedias and serial instalments thereof","49","Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans","10","Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof"
"490199","Printed matter; books, brochures, leaflets and similar printed matter n.e.c. in item no. 4901.10 or 4901.91","49","Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans","10","Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof"
"490210","Newspapers, journals and periodicals; whether or not illustrated or containing advertising material, appearing at least four times a week","49","Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans","10","Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof"
"490290","Newspapers, journals and periodicals; whether or not illustrated or containing advertising material, appearing less frequently than four times a week","49","Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans","10","Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof"
"490300","Printed matter; children's picture, drawing or colouring books","49","Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans","10","Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof"
"490400","Music; printed or in manuscript, whether or not bound or illustrated","49","Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans","10","Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof"
"490510","Globes; printed","49","Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans","10","Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof"
